filepath,age,age_group,label
face_age/034/4676.png,34,mid,3
face_age/050/2646.png,50,mature,4
face_age/052/6940.png,52,mature,4
face_age/007/4909.png,7,child,0
face_age/027/1613.png,27,youth,2
face_age/005/2602.png,5,child,0
face_age/053/8697.png,53,mature,4
face_age/063/1826.png,63,older,5
face_age/052/3082.png,52,mature,4
face_age/072/8256.png,72,older,5
face_age/031/1321.png,31,mid,3
face_age/061/8946.png,61,older,5
face_age/016/6612.png,16,teen,1
face_age/036/5013.png,36,mid,3
face_age/060/3958.png,60,mature,4
face_age/083/1929.png,83,older,5
face_age/014/9689.png,14,teen,1
face_age/019/8789.png,19,teen,1
face_age/004/690.png,4,child,0
face_age/006/721.png,6,child,0
face_age/028/2539.png,28,youth,2
face_age/018/1985.png,18,teen,1
face_age/090/3195.png,90,older,5
face_age/085/6446.png,85,older,5
face_age/008/6406.png,8,child,0
face_age/024/7520.png,24,youth,2
face_age/035/4428.png,35,mid,3
face_age/018/1535.png,18,teen,1
face_age/069/8711.png,69,older,5
face_age/010/8707.png,10,child,0
face_age/056/528.png,56,mature,4
face_age/005/4116.png,5,child,0
face_age/068/3688.png,68,older,5
face_age/025/4722.png,25,youth,2
face_age/021/2863.png,21,youth,2
face_age/072/3442.png,72,older,5
face_age/042/6210.png,42,mid,3
face_age/029/381.png,29,youth,2
face_age/055/1443.png,55,mature,4
face_age/039/3567.png,39,mid,3
face_age/052/4918.png,52,mature,4
face_age/007/4661.png,7,child,0
face_age/077/7575.png,77,older,5
face_age/021/665.png,21,youth,2
face_age/048/6818.png,48,mature,4
face_age/017/49.png,17,teen,1
face_age/082/2516.png,82,older,5
face_age/030/3189.png,30,youth,2
face_age/020/7595.png,20,youth,2
face_age/085/5302.png,85,older,5
face_age/004/6627.png,4,child,0
face_age/029/3293.png,29,youth,2
face_age/025/1757.png,25,youth,2
face_age/046/1066.png,46,mature,4
face_age/052/145.png,52,mature,4
face_age/035/6370.png,35,mid,3
face_age/026/5069.png,26,youth,2
face_age/026/7301.png,26,youth,2
face_age/080/2685.png,80,older,5
face_age/020/238.png,20,youth,2
face_age/042/9370.png,42,mid,3
face_age/029/5000.png,29,youth,2
face_age/010/7563.png,10,child,0
face_age/008/9027.png,8,child,0
face_age/004/9121.png,4,child,0
face_age/026/7650.png,26,youth,2
face_age/054/8874.png,54,mature,4
face_age/045/8105.png,45,mid,3
face_age/047/393.png,47,mature,4
face_age/028/8893.png,28,youth,2
face_age/024/5966.png,24,youth,2
face_age/053/5420.png,53,mature,4
face_age/028/5002.png,28,youth,2
face_age/080/1579.png,80,older,5
face_age/004/4988.png,4,child,0
face_age/031/1209.png,31,mid,3
face_age/006/586.png,6,child,0
face_age/038/895.png,38,mid,3
face_age/038/6896.png,38,mid,3
face_age/053/3436.png,53,mature,4
face_age/054/2574.png,54,mature,4
face_age/008/8607.png,8,child,0
face_age/055/1920.png,55,mature,4
face_age/042/8997.png,42,mid,3
face_age/050/571.png,50,mature,4
face_age/068/7660.png,68,older,5
face_age/020/1170.png,20,youth,2
face_age/010/6079.png,10,child,0
face_age/042/781.png,42,mid,3
face_age/018/8576.png,18,teen,1
face_age/029/621.png,29,youth,2
face_age/090/9483.png,90,older,5
face_age/052/4853.png,52,mature,4
face_age/058/2312.png,58,mature,4
face_age/013/5263.png,13,teen,1
face_age/071/8394.png,71,older,5
face_age/028/3305.png,28,youth,2
face_age/006/5100.png,6,child,0
face_age/016/3885.png,16,teen,1
face_age/020/6597.png,20,youth,2
face_age/020/6288.png,20,youth,2
face_age/004/7965.png,4,child,0
face_age/008/2655.png,8,child,0
face_age/008/3709.png,8,child,0
face_age/056/8310.png,56,mature,4
face_age/052/4859.png,52,mature,4
face_age/090/7111.png,90,older,5
face_age/060/4194.png,60,mature,4
face_age/031/2702.png,31,mid,3
face_age/058/7447.png,58,mature,4
face_age/052/3489.png,52,mature,4
face_age/043/2569.png,43,mid,3
face_age/017/6218.png,17,teen,1
face_age/019/81.png,19,teen,1
face_age/009/6856.png,9,child,0
face_age/011/8656.png,11,child,0
face_age/013/1595.png,13,teen,1
face_age/056/4000.png,56,mature,4
face_age/018/9641.png,18,teen,1
face_age/066/4523.png,66,older,5
face_age/075/6523.png,75,older,5
face_age/086/5464.png,86,older,5
face_age/026/28.png,26,youth,2
face_age/058/6166.png,58,mature,4
face_age/031/491.png,31,mid,3
face_age/013/8564.png,13,teen,1
face_age/062/8778.png,62,older,5
face_age/052/8703.png,52,mature,4
face_age/037/5212.png,37,mid,3
face_age/039/7431.png,39,mid,3
face_age/060/4974.png,60,mature,4
face_age/075/3380.png,75,older,5
face_age/042/8632.png,42,mid,3
face_age/058/8188.png,58,mature,4
face_age/021/3272.png,21,youth,2
face_age/008/3565.png,8,child,0
face_age/044/9451.png,44,mid,3
face_age/019/6351.png,19,teen,1
face_age/027/2811.png,27,youth,2
face_age/034/7304.png,34,mid,3
face_age/005/3995.png,5,child,0
face_age/023/8749.png,23,youth,2
face_age/024/6126.png,24,youth,2
face_age/018/8076.png,18,teen,1
face_age/083/3884.png,83,older,5
face_age/021/3772.png,21,youth,2
face_age/005/7744.png,5,child,0
face_age/004/3146.png,4,child,0
face_age/039/8234.png,39,mid,3
face_age/035/8100.png,35,mid,3
face_age/070/369.png,70,older,5
face_age/025/1911.png,25,youth,2
face_age/061/8738.png,61,older,5
face_age/016/6464.png,16,teen,1
face_age/029/4702.png,29,youth,2
face_age/014/6018.png,14,teen,1
face_age/021/4095.png,21,youth,2
face_age/006/7588.png,6,child,0
face_age/072/6720.png,72,older,5
face_age/014/9129.png,14,teen,1
face_age/034/1026.png,34,mid,3
face_age/042/4199.png,42,mid,3
face_age/029/9530.png,29,youth,2
face_age/007/8069.png,7,child,0
face_age/012/6889.png,12,child,0
face_age/062/9434.png,62,older,5
face_age/060/134.png,60,mature,4
face_age/062/3529.png,62,older,5
face_age/030/2034.png,30,youth,2
face_age/024/7511.png,24,youth,2
face_age/090/4386.png,90,older,5
face_age/055/9037.png,55,mature,4
face_age/009/8033.png,9,child,0
face_age/063/4158.png,63,older,5
face_age/036/7929.png,36,mid,3
face_age/018/2008.png,18,teen,1
face_age/085/9464.png,85,older,5
face_age/024/7771.png,24,youth,2
face_age/027/227.png,27,youth,2
face_age/004/6851.png,4,child,0
face_age/024/1421.png,24,youth,2
face_age/020/1614.png,20,youth,2
face_age/007/5236.png,7,child,0
face_age/071/942.png,71,older,5
face_age/032/3809.png,32,mid,3
face_age/027/5813.png,27,youth,2
face_age/008/5704.png,8,child,0
face_age/016/2296.png,16,teen,1
face_age/060/5590.png,60,mature,4
face_age/027/8199.png,27,youth,2
face_age/030/6943.png,30,youth,2
face_age/016/4990.png,16,teen,1
face_age/017/2855.png,17,teen,1
face_age/014/9289.png,14,teen,1
face_age/004/3883.png,4,child,0
face_age/059/3076.png,59,mature,4
face_age/045/2809.png,45,mid,3
face_age/041/3703.png,41,mid,3
face_age/052/4300.png,52,mature,4
face_age/048/3988.png,48,mature,4
face_age/004/4542.png,4,child,0
face_age/028/9746.png,28,youth,2
face_age/036/2753.png,36,mid,3
face_age/056/6989.png,56,mature,4
face_age/010/6039.png,10,child,0
face_age/036/3825.png,36,mid,3
face_age/056/576.png,56,mature,4
face_age/025/7608.png,25,youth,2
face_age/024/5920.png,24,youth,2
face_age/085/5969.png,85,older,5
face_age/021/8999.png,21,youth,2
face_age/061/1658.png,61,older,5
face_age/060/4646.png,60,mature,4
face_age/015/55.png,15,teen,1
face_age/045/7630.png,45,mid,3
face_age/007/4100.png,7,child,0
face_age/072/4041.png,72,older,5
face_age/005/8357.png,5,child,0
face_age/027/712.png,27,youth,2
face_age/036/1020.png,36,mid,3
face_age/012/4122.png,12,child,0
face_age/028/7072.png,28,youth,2
face_age/029/8267.png,29,youth,2
face_age/051/1460.png,51,mature,4
face_age/048/4353.png,48,mature,4
face_age/009/3903.png,9,child,0
face_age/042/7796.png,42,mid,3
face_age/067/1858.png,67,older,5
face_age/007/705.png,7,child,0
face_age/020/7980.png,20,youth,2
face_age/034/7635.png,34,mid,3
face_age/084/9176.png,84,older,5
face_age/036/4970.png,36,mid,3
face_age/006/246.png,6,child,0
face_age/029/7730.png,29,youth,2
face_age/052/2812.png,52,mature,4
face_age/004/6411.png,4,child,0
face_age/008/2828.png,8,child,0
face_age/008/7898.png,8,child,0
face_age/036/7419.png,36,mid,3
face_age/026/7136.png,26,youth,2
face_age/072/3537.png,72,older,5
face_age/014/1993.png,14,teen,1
face_age/064/698.png,64,older,5
face_age/032/6649.png,32,mid,3
face_age/009/9421.png,9,child,0
face_age/011/8775.png,11,child,0
face_age/056/5483.png,56,mature,4
face_age/080/1530.png,80,older,5
face_age/025/4510.png,25,youth,2
face_age/017/9050.png,17,teen,1
face_age/055/148.png,55,mature,4
face_age/068/8962.png,68,older,5
face_age/026/4162.png,26,youth,2
face_age/024/7117.png,24,youth,2
face_age/015/165.png,15,teen,1
face_age/040/6900.png,40,mid,3
face_age/022/935.png,22,youth,2
face_age/066/159.png,66,older,5
face_age/007/1632.png,7,child,0
face_age/026/1307.png,26,youth,2
face_age/009/2580.png,9,child,0
face_age/009/8447.png,9,child,0
face_age/044/3599.png,44,mid,3
face_age/014/8561.png,14,teen,1
face_age/053/4951.png,53,mature,4
face_age/071/4621.png,71,older,5
face_age/066/6206.png,66,older,5
face_age/004/1913.png,4,child,0
face_age/056/7867.png,56,mature,4
face_age/012/6702.png,12,child,0
face_age/039/2505.png,39,mid,3
face_age/014/3392.png,14,teen,1
face_age/065/4872.png,65,older,5
face_age/072/4626.png,72,older,5
face_age/041/8550.png,41,mid,3
face_age/051/2410.png,51,mature,4
face_age/084/6156.png,84,older,5
face_age/018/4886.png,18,teen,1
face_age/009/1782.png,9,child,0
face_age/032/7525.png,32,mid,3
face_age/030/904.png,30,youth,2
face_age/005/2791.png,5,child,0
face_age/024/6500.png,24,youth,2
face_age/031/4048.png,31,mid,3
face_age/049/7344.png,49,mature,4
face_age/018/3519.png,18,teen,1
face_age/022/1962.png,22,youth,2
face_age/023/2662.png,23,youth,2
face_age/040/944.png,40,mid,3
face_age/030/5030.png,30,youth,2
face_age/070/1536.png,70,older,5
face_age/028/5868.png,28,youth,2
face_age/014/3353.png,14,teen,1
face_age/024/3611.png,24,youth,2
face_age/090/6512.png,90,older,5
face_age/004/4754.png,4,child,0
face_age/015/7395.png,15,teen,1
face_age/065/819.png,65,older,5
face_age/007/9120.png,7,child,0
face_age/009/4264.png,9,child,0
face_age/016/6347.png,16,teen,1
face_age/046/9270.png,46,mature,4
face_age/028/5270.png,28,youth,2
face_age/090/2873.png,90,older,5
face_age/008/9572.png,8,child,0
face_age/021/3573.png,21,youth,2
face_age/006/2714.png,6,child,0
face_age/035/4631.png,35,mid,3
face_age/059/173.png,59,mature,4
face_age/086/5872.png,86,older,5
face_age/035/4973.png,35,mid,3
face_age/023/8684.png,23,youth,2
face_age/024/7062.png,24,youth,2
face_age/052/6155.png,52,mature,4
face_age/062/9497.png,62,older,5
face_age/018/5782.png,18,teen,1
face_age/007/2767.png,7,child,0
face_age/035/4804.png,35,mid,3
face_age/008/6915.png,8,child,0
face_age/004/6200.png,4,child,0
face_age/033/8428.png,33,mid,3
face_age/060/3954.png,60,mature,4
face_age/040/5346.png,40,mid,3
face_age/059/5266.png,59,mature,4
face_age/030/9536.png,30,youth,2
face_age/052/6401.png,52,mature,4
face_age/015/7328.png,15,teen,1
face_age/012/9490.png,12,child,0
face_age/021/5466.png,21,youth,2
face_age/062/4422.png,62,older,5
face_age/052/4800.png,52,mature,4
face_age/039/4548.png,39,mid,3
face_age/070/5702.png,70,older,5
face_age/004/2371.png,4,child,0
face_age/050/3671.png,50,mature,4
face_age/058/5495.png,58,mature,4
face_age/035/5017.png,35,mid,3
face_age/009/6619.png,9,child,0
face_age/052/5637.png,52,mature,4
face_age/043/3610.png,43,mid,3
face_age/026/649.png,26,youth,2
face_age/041/5524.png,41,mid,3
face_age/027/3086.png,27,youth,2
face_age/022/279.png,22,youth,2
face_age/043/8773.png,43,mid,3
face_age/015/8243.png,15,teen,1
face_age/065/4064.png,65,older,5
face_age/028/8938.png,28,youth,2
face_age/010/1491.png,10,child,0
face_age/013/8921.png,13,teen,1
face_age/065/7030.png,65,older,5
face_age/068/3762.png,68,older,5
face_age/058/2094.png,58,mature,4
face_age/050/617.png,50,mature,4
face_age/053/7126.png,53,mature,4
face_age/064/1734.png,64,older,5
face_age/033/5196.png,33,mid,3
face_age/050/4073.png,50,mature,4
face_age/047/2480.png,47,mature,4
face_age/024/7060.png,24,youth,2
face_age/058/1895.png,58,mature,4
face_age/044/5340.png,44,mid,3
face_age/039/6916.png,39,mid,3
face_age/032/6444.png,32,mid,3
face_age/076/9487.png,76,older,5
face_age/018/82.png,18,teen,1
face_age/006/9169.png,6,child,0
face_age/040/6307.png,40,mid,3
face_age/038/7859.png,38,mid,3
face_age/037/5417.png,37,mid,3
face_age/060/4119.png,60,mature,4
face_age/068/9056.png,68,older,5
face_age/016/2775.png,16,teen,1
face_age/029/526.png,29,youth,2
face_age/022/2772.png,22,youth,2
face_age/006/6090.png,6,child,0
face_age/016/2768.png,16,teen,1
face_age/043/4188.png,43,mid,3
face_age/032/9018.png,32,mid,3
face_age/007/779.png,7,child,0
face_age/034/8800.png,34,mid,3
face_age/019/4072.png,19,teen,1
face_age/062/3085.png,62,older,5
face_age/048/3453.png,48,mature,4
face_age/060/5357.png,60,mature,4
face_age/032/9172.png,32,mid,3
face_age/006/7917.png,6,child,0
face_age/071/6105.png,71,older,5
face_age/076/9203.png,76,older,5
face_age/025/6787.png,25,youth,2
face_age/018/6795.png,18,teen,1
face_age/020/4907.png,20,youth,2
face_age/012/8345.png,12,child,0
face_age/039/7436.png,39,mid,3
face_age/040/3265.png,40,mid,3
face_age/027/8995.png,27,youth,2
face_age/040/7674.png,40,mid,3
face_age/033/3320.png,33,mid,3
face_age/039/2836.png,39,mid,3
face_age/066/972.png,66,older,5
face_age/037/7488.png,37,mid,3
face_age/049/4584.png,49,mature,4
face_age/008/5875.png,8,child,0
face_age/020/2048.png,20,youth,2
face_age/014/7886.png,14,teen,1
face_age/054/6282.png,54,mature,4
face_age/036/2105.png,36,mid,3
face_age/085/5327.png,85,older,5
face_age/057/2020.png,57,mature,4
face_age/035/401.png,35,mid,3
face_age/066/4709.png,66,older,5
face_age/024/4366.png,24,youth,2
face_age/054/3785.png,54,mature,4
face_age/009/7601.png,9,child,0
face_age/059/2897.png,59,mature,4
face_age/020/9237.png,20,youth,2
face_age/053/5211.png,53,mature,4
face_age/035/2592.png,35,mid,3
face_age/004/2156.png,4,child,0
face_age/023/3973.png,23,youth,2
face_age/053/7964.png,53,mature,4
face_age/054/8272.png,54,mature,4
face_age/020/2999.png,20,youth,2
face_age/052/6339.png,52,mature,4
face_age/004/1332.png,4,child,0
face_age/012/4246.png,12,child,0
face_age/005/1705.png,5,child,0
face_age/018/8116.png,18,teen,1
face_age/085/7676.png,85,older,5
face_age/025/5746.png,25,youth,2
face_age/026/5674.png,26,youth,2
face_age/012/8355.png,12,child,0
face_age/045/9350.png,45,mid,3
face_age/037/6281.png,37,mid,3
face_age/018/3849.png,18,teen,1
face_age/059/7883.png,59,mature,4
face_age/036/5324.png,36,mid,3
face_age/058/4849.png,58,mature,4
face_age/037/5226.png,37,mid,3
face_age/015/5422.png,15,teen,1
face_age/012/2201.png,12,child,0
face_age/059/931.png,59,mature,4
face_age/063/8820.png,63,older,5
face_age/055/3713.png,55,mature,4
face_age/062/3867.png,62,older,5
face_age/058/8404.png,58,mature,4
face_age/010/8858.png,10,child,0
face_age/035/7177.png,35,mid,3
face_age/036/2242.png,36,mid,3
face_age/056/1188.png,56,mature,4
face_age/053/7231.png,53,mature,4
face_age/016/1879.png,16,teen,1
face_age/027/555.png,27,youth,2
face_age/052/1059.png,52,mature,4
face_age/064/3315.png,64,older,5
face_age/009/8807.png,9,child,0
face_age/020/8420.png,20,youth,2
face_age/012/606.png,12,child,0
face_age/026/546.png,26,youth,2
face_age/028/5532.png,28,youth,2
face_age/049/8254.png,49,mature,4
face_age/028/2043.png,28,youth,2
face_age/009/470.png,9,child,0
face_age/008/4587.png,8,child,0
face_age/032/8594.png,32,mid,3
face_age/032/2616.png,32,mid,3
face_age/004/1144.png,4,child,0
face_age/021/8728.png,21,youth,2
face_age/008/8884.png,8,child,0
face_age/061/6520.png,61,older,5
face_age/037/36.png,37,mid,3
face_age/056/5716.png,56,mature,4
face_age/014/1865.png,14,teen,1
face_age/052/861.png,52,mature,4
face_age/039/8655.png,39,mid,3
face_age/016/8439.png,16,teen,1
face_age/033/4832.png,33,mid,3
face_age/022/9229.png,22,youth,2
face_age/043/4271.png,43,mid,3
face_age/080/3117.png,80,older,5
face_age/015/6255.png,15,teen,1
face_age/004/4255.png,4,child,0
face_age/038/8287.png,38,mid,3
face_age/028/5907.png,28,youth,2
face_age/032/1857.png,32,mid,3
face_age/053/225.png,53,mature,4
face_age/020/8157.png,20,youth,2
face_age/080/2406.png,80,older,5
face_age/060/9175.png,60,mature,4
face_age/074/2528.png,74,older,5
face_age/015/1735.png,15,teen,1
face_age/024/6267.png,24,youth,2
face_age/009/2701.png,9,child,0
face_age/059/2155.png,59,mature,4
face_age/013/8764.png,13,teen,1
face_age/060/4826.png,60,mature,4
face_age/028/6545.png,28,youth,2
face_age/027/2198.png,27,youth,2
face_age/007/1712.png,7,child,0
face_age/053/6157.png,53,mature,4
face_age/078/5419.png,78,older,5
face_age/085/3731.png,85,older,5
face_age/047/2077.png,47,mature,4
face_age/013/3602.png,13,teen,1
face_age/025/2486.png,25,youth,2
face_age/037/6325.png,37,mid,3
face_age/039/6666.png,39,mid,3
face_age/026/2120.png,26,youth,2
face_age/054/5009.png,54,mature,4
face_age/074/2011.png,74,older,5
face_age/090/8128.png,90,older,5
face_age/054/307.png,54,mature,4
face_age/036/2928.png,36,mid,3
face_age/050/6194.png,50,mature,4
face_age/049/1121.png,49,mature,4
face_age/017/8966.png,17,teen,1
face_age/057/9260.png,57,mature,4
face_age/016/5881.png,16,teen,1
face_age/008/3860.png,8,child,0
face_age/039/7438.png,39,mid,3
face_age/009/2515.png,9,child,0
face_age/025/5218.png,25,youth,2
face_age/004/5415.png,4,child,0
face_age/024/5355.png,24,youth,2
face_age/013/7866.png,13,teen,1
face_age/036/5348.png,36,mid,3
face_age/032/1821.png,32,mid,3
face_age/053/8225.png,53,mature,4
face_age/004/8688.png,4,child,0
face_age/072/7971.png,72,older,5
face_age/016/9271.png,16,teen,1
face_age/028/5599.png,28,youth,2
face_age/058/737.png,58,mature,4
face_age/005/6725.png,5,child,0
face_age/031/2551.png,31,mid,3
face_age/053/3273.png,53,mature,4
face_age/046/731.png,46,mature,4
face_age/008/2028.png,8,child,0
face_age/005/5103.png,5,child,0
face_age/008/8346.png,8,child,0
face_age/043/8354.png,43,mid,3
face_age/048/7308.png,48,mature,4
face_age/032/5396.png,32,mid,3
face_age/032/8776.png,32,mid,3
face_age/065/8546.png,65,older,5
face_age/027/8666.png,27,youth,2
face_age/023/3496.png,23,youth,2
face_age/049/8573.png,49,mature,4
face_age/065/2904.png,65,older,5
face_age/038/4936.png,38,mid,3
face_age/053/671.png,53,mature,4
face_age/076/1293.png,76,older,5
face_age/042/3468.png,42,mid,3
face_age/038/9347.png,38,mid,3
face_age/009/3264.png,9,child,0
face_age/036/1098.png,36,mid,3
face_age/024/4130.png,24,youth,2
face_age/017/4914.png,17,teen,1
face_age/062/4124.png,62,older,5
face_age/032/3084.png,32,mid,3
face_age/008/768.png,8,child,0
face_age/044/3844.png,44,mid,3
face_age/055/8723.png,55,mature,4
face_age/037/4795.png,37,mid,3
face_age/010/8562.png,10,child,0
face_age/021/7895.png,21,youth,2
face_age/052/4696.png,52,mature,4
face_age/049/9714.png,49,mature,4
face_age/026/6277.png,26,youth,2
face_age/070/7877.png,70,older,5
face_age/021/8818.png,21,youth,2
face_age/007/1936.png,7,child,0
face_age/016/191.png,16,teen,1
face_age/056/2171.png,56,mature,4
face_age/026/4502.png,26,youth,2
face_age/005/6891.png,5,child,0
face_age/031/7854.png,31,mid,3
face_age/012/2628.png,12,child,0
face_age/082/288.png,82,older,5
face_age/050/2103.png,50,mature,4
face_age/070/2843.png,70,older,5
face_age/076/4493.png,76,older,5
face_age/046/3338.png,46,mature,4
face_age/035/3245.png,35,mid,3
face_age/004/3347.png,4,child,0
face_age/007/6629.png,7,child,0
face_age/014/1446.png,14,teen,1
face_age/035/8048.png,35,mid,3
face_age/085/9092.png,85,older,5
face_age/038/5294.png,38,mid,3
face_age/062/8371.png,62,older,5
face_age/045/5996.png,45,mid,3
face_age/018/7188.png,18,teen,1
face_age/053/1730.png,53,mature,4
face_age/068/2922.png,68,older,5
face_age/032/4187.png,32,mid,3
face_age/072/7633.png,72,older,5
face_age/052/1785.png,52,mature,4
face_age/062/3005.png,62,older,5
face_age/072/3977.png,72,older,5
face_age/021/2211.png,21,youth,2
face_age/019/769.png,19,teen,1
face_age/110/9628.png,110,older,5
face_age/058/6144.png,58,mature,4
face_age/053/9222.png,53,mature,4
face_age/027/9428.png,27,youth,2
face_age/055/1589.png,55,mature,4
face_age/026/2582.png,26,youth,2
face_age/048/6330.png,48,mature,4
face_age/013/1849.png,13,teen,1
face_age/045/6842.png,45,mid,3
face_age/004/7861.png,4,child,0
face_age/042/1732.png,42,mid,3
face_age/018/4251.png,18,teen,1
face_age/034/2883.png,34,mid,3
face_age/084/5934.png,84,older,5
face_age/028/3387.png,28,youth,2
face_age/014/3030.png,14,teen,1
face_age/052/581.png,52,mature,4
face_age/049/9026.png,49,mature,4
face_age/028/1492.png,28,youth,2
face_age/039/8917.png,39,mid,3
face_age/021/9462.png,21,youth,2
face_age/026/2323.png,26,youth,2
face_age/058/2932.png,58,mature,4
face_age/052/6478.png,52,mature,4
face_age/016/4790.png,16,teen,1
face_age/020/7719.png,20,youth,2
face_age/057/1549.png,57,mature,4
face_age/058/3244.png,58,mature,4
face_age/057/2992.png,57,mature,4
face_age/017/8973.png,17,teen,1
face_age/024/1412.png,24,youth,2
face_age/005/243.png,5,child,0
face_age/056/8886.png,56,mature,4
face_age/016/7283.png,16,teen,1
face_age/011/8695.png,11,child,0
face_age/033/6885.png,33,mid,3
face_age/066/4684.png,66,older,5
face_age/034/2151.png,34,mid,3
face_age/084/5991.png,84,older,5
face_age/037/2116.png,37,mid,3
face_age/037/4479.png,37,mid,3
face_age/012/193.png,12,child,0
face_age/004/3669.png,4,child,0
face_age/015/6205.png,15,teen,1
face_age/032/8861.png,32,mid,3
face_age/042/4488.png,42,mid,3
face_age/008/3313.png,8,child,0
face_age/047/916.png,47,mature,4
face_age/039/4105.png,39,mid,3
face_age/015/7926.png,15,teen,1
face_age/037/3561.png,37,mid,3
face_age/053/2268.png,53,mature,4
face_age/010/8144.png,10,child,0
face_age/007/5684.png,7,child,0
face_age/075/2424.png,75,older,5
face_age/052/4648.png,52,mature,4
face_age/026/4625.png,26,youth,2
face_age/039/724.png,39,mid,3
face_age/065/3581.png,65,older,5
face_age/004/3622.png,4,child,0
face_age/005/7977.png,5,child,0
face_age/016/9402.png,16,teen,1
face_age/006/530.png,6,child,0
face_age/026/2261.png,26,youth,2
face_age/046/4699.png,46,mature,4
face_age/052/5201.png,52,mature,4
face_age/009/1793.png,9,child,0
face_age/021/3130.png,21,youth,2
face_age/058/515.png,58,mature,4
face_age/076/413.png,76,older,5
face_age/015/5634.png,15,teen,1
face_age/011/3286.png,11,child,0
face_age/090/6714.png,90,older,5
face_age/058/3401.png,58,mature,4
face_age/040/8719.png,40,mid,3
face_age/051/4557.png,51,mature,4
face_age/061/8848.png,61,older,5
face_age/013/2188.png,13,teen,1
face_age/012/2726.png,12,child,0
face_age/039/1356.png,39,mid,3
face_age/074/9740.png,74,older,5
face_age/033/925.png,33,mid,3
face_age/024/5771.png,24,youth,2
face_age/076/4203.png,76,older,5
face_age/038/4436.png,38,mid,3
face_age/034/4738.png,34,mid,3
face_age/046/9305.png,46,mature,4
face_age/011/4912.png,11,child,0
face_age/016/973.png,16,teen,1
face_age/088/3635.png,88,older,5
face_age/090/4919.png,90,older,5
face_age/027/9323.png,27,youth,2
face_age/080/9715.png,80,older,5
face_age/005/9244.png,5,child,0
face_age/019/9703.png,19,teen,1
face_age/062/5104.png,62,older,5
face_age/056/2589.png,56,mature,4
face_age/039/3907.png,39,mid,3
face_age/024/6513.png,24,youth,2
face_age/085/7487.png,85,older,5
face_age/055/6481.png,55,mature,4
face_age/011/809.png,11,child,0
face_age/069/3418.png,69,older,5
face_age/068/5587.png,68,older,5
face_age/032/9717.png,32,mid,3
face_age/028/6416.png,28,youth,2
face_age/009/1779.png,9,child,0
face_age/025/6925.png,25,youth,2
face_age/029/7482.png,29,youth,2
face_age/061/2955.png,61,older,5
face_age/021/8582.png,21,youth,2
face_age/037/8968.png,37,mid,3
face_age/034/7534.png,34,mid,3
face_age/027/6754.png,27,youth,2
face_age/008/9109.png,8,child,0
face_age/061/1383.png,61,older,5
face_age/005/7703.png,5,child,0
face_age/012/5021.png,12,child,0
face_age/018/6622.png,18,teen,1
face_age/031/1416.png,31,mid,3
face_age/052/8411.png,52,mature,4
face_age/058/8115.png,58,mature,4
face_age/004/3109.png,4,child,0
face_age/008/7605.png,8,child,0
face_age/057/7216.png,57,mature,4
face_age/013/4660.png,13,teen,1
face_age/036/7684.png,36,mid,3
face_age/058/4797.png,58,mature,4
face_age/014/4531.png,14,teen,1
face_age/026/6887.png,26,youth,2
face_age/036/5155.png,36,mid,3
face_age/025/7354.png,25,youth,2
face_age/076/4184.png,76,older,5
face_age/022/4296.png,22,youth,2
face_age/050/3223.png,50,mature,4
face_age/022/3668.png,22,youth,2
face_age/027/995.png,27,youth,2
face_age/008/9185.png,8,child,0
face_age/052/5927.png,52,mature,4
face_age/009/8202.png,9,child,0
face_age/080/9352.png,80,older,5
face_age/052/4889.png,52,mature,4
face_age/069/488.png,69,older,5
face_age/060/6016.png,60,mature,4
face_age/018/5258.png,18,teen,1
face_age/070/5125.png,70,older,5
face_age/027/7999.png,27,youth,2
face_age/052/9101.png,52,mature,4
face_age/012/9007.png,12,child,0
face_age/046/236.png,46,mature,4
face_age/075/2108.png,75,older,5
face_age/032/4904.png,32,mid,3
face_age/071/1009.png,71,older,5
face_age/027/164.png,27,youth,2
face_age/021/7316.png,21,youth,2
face_age/026/8980.png,26,youth,2
face_age/080/6009.png,80,older,5
face_age/038/3922.png,38,mid,3
face_age/072/9502.png,72,older,5
face_age/061/6651.png,61,older,5
face_age/020/7831.png,20,youth,2
face_age/013/5151.png,13,teen,1
face_age/022/310.png,22,youth,2
face_age/032/2194.png,32,mid,3
face_age/039/5773.png,39,mid,3
face_age/073/3915.png,73,older,5
face_age/012/5780.png,12,child,0
face_age/069/4775.png,69,older,5
face_age/028/3218.png,28,youth,2
face_age/042/3804.png,42,mid,3
face_age/029/6812.png,29,youth,2
face_age/036/8628.png,36,mid,3
face_age/067/4533.png,67,older,5
face_age/045/1471.png,45,mid,3
face_age/014/5193.png,14,teen,1
face_age/050/6196.png,50,mature,4
face_age/036/2009.png,36,mid,3
face_age/034/4926.png,34,mid,3
face_age/004/3755.png,4,child,0
face_age/056/4781.png,56,mature,4
face_age/026/7364.png,26,youth,2
face_age/024/6350.png,24,youth,2
face_age/015/61.png,15,teen,1
face_age/036/6441.png,36,mid,3
face_age/048/5908.png,48,mature,4
face_age/054/5189.png,54,mature,4
face_age/035/156.png,35,mid,3
face_age/037/8501.png,37,mid,3
face_age/055/9036.png,55,mature,4
face_age/024/9166.png,24,youth,2
face_age/015/5427.png,15,teen,1
face_age/046/5188.png,46,mature,4
